COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,SURVEY,PURPOSE_CODE,SEASON,YEAR,CRUISE6,STRATUM,TOW,STATION,SHG,TOGA,TOWDATE,DEPTH,BOT_TEMP,LATITUDE,LONGITUDE,CATCH_WT_CAL,CATCH_NO_CAL
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01050,002,0155,135,,10DEC1963:18:00:00,27,9.3,40.883333,-72.133333,15.616,39.04
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01050,003,0156,123,,10DEC1963:20:37:00,47,8.1,40.616667,-72.216667,54.016,197.64
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01010,001,0157,135,,10DEC1963:23:44:00,28,8.1,40.733333,-72.650000,34.304,79.3
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01010,002,0158,123,,11DEC1963:02:50:00,51,9.5,40.350000,-72.716667,28.416,95.16
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01020,001,0159,123,,11DEC1963:06:10:00,53,10.6,39.916667,-72.916667,16.896,73.2
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01020,002,0160,123,,11DEC1963:08:05:00,73,10.6,39.916667,-73.116667,9.856,25.62
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01010,004,0161,135,,11DEC1963:12:05:00,23,8.4,39.750000,-73.833333,8.704,14.64
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01010,005,0162,135,,11DEC1963:14:23:00,32,9.4,39.683333,-73.666667,1.792,3.66
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01010,003,0163,135,,11DEC1963:17:00:00,40,10.6,39.600000,-73.216667,8.704,42.7
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01020,003,0164,123,,11DEC1963:20:00:00,74,11.1,39.466667,-72.750000,0.64,4.88
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01020,004,0165,111,,11DEC1963:21:42:00,85,11.4,39.550000,-72.583333,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01020,005,0173,123,,12DEC1963:17:32:00,83,13.9,39.983333,-72.033333,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,001,0177,123,,13DEC1963:03:10:00,77,13.3,40.150000,-71.633333,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,002,0178,111,,13DEC1963:06:22:00,77,13.7,40.400000,-71.266667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,003,0179,123,,13DEC1963:19:02:00,71,13.1,40.250000,-71.866667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,004,0180,111,,13DEC1963:21:34:00,75,14.4,40.500000,-71.566667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,005,0181,123,,13DEC1963:23:36:00,66,13.3,40.666667,-71.550000,0.64,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01050,004,0182,135,,14DEC1963:03:45:00,50,10.6,40.966667,-70.966667,127.744,367.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,006,0183,111,,14DEC1963:07:03:00,75,14.4,40.500000,-70.833333,2.304,8.54
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1963,196307,01060,007,0184,111,,14DEC1963:09:18:00,91,13.5,40.350000,-70.866667,0.64,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01090,001,0001,135,,22OCT1964:16:14:00,33,13.1,41.216667,-70.433333,4.096,18.3
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01090,002,0002,111,,22OCT1964:18:43:00,42,13.3,41.100000,-70.600000,54.528,234.24
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01050,001,0003,111,,23OCT1964:05:12:00,49,12.3,41.050000,-70.883333,82.432,267.18
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01060,001,0004,123,,23OCT1964:07:53:00,61,10.5,40.750000,-71.033333,5.248,13.42
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01060,002,0005,111,,23OCT1964:09:50:00,67,10.5,40.633333,-70.766667,0.64,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01100,001,0006,111,,23OCT1964:12:50:00,58,10.5,40.566667,-70.216667,1.792,6.1
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01060,003,0007,123,,24OCT1964:01:38:00,60,10.7,40.783333,-71.316667,11.008,24.4
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01050,002,0008,135,,24OCT1964:03:25:00,43,12,40.983333,-71.366667,32.512,145.18
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01060,004,0009,111,,24OCT1964:05:45:00,69,10.3,40.733333,-71.633333,6.912,17.08
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01050,003,0010,135,,24OCT1964:09:15:00,29,12.7,40.933333,-71.866667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01050,004,0011,135,,25OCT1964:05:16:00,28,10.5,40.650000,-71.966667,51.712,262.3
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01050,005,0012,123,,25OCT1964:07:28:00,49,11,40.616667,-72.316667,12.032,65.88
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01010,001,0013,123,,25OCT1964:09:00:00,49,11.8,40.500000,-72.433333,33.152,96.38
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01010,002,0014,135,,26OCT1964:03:07:00,38,14.3,40.266667,-73.200000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01010,003,0015,111,,26OCT1964:06:08:00,44,9.3,39.966667,-73.450000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01020,001,0017,135,,27OCT1964:03:35:00,57,9.4,39.533333,-72.966667,4.096,25.62
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01020,002,0018,123,,27OCT1964:05:26:00,64,9.5,39.733333,-72.883333,1.792,8.54
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01010,004,0019,135,,27OCT1964:07:05:00,58,10.7,39.916667,-72.766667,6.912,19.52
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01020,003,0020,111,,27OCT1964:09:26:00,64,9.8,39.800000,-72.566667,0.64,2.44
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01020,004,0022,123,,27OCT1964:13:32:00,91,9.3,39.766667,-72.200000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01060,005,0028,111,,27OCT1964:23:30:00,82,8.7,40.100000,-71.800000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01090,003,0038,135,,29OCT1964:04:30:00,36,11.1,40.833333,-69.783333,97.536,190.32
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01090,004,0039,111,,29OCT1964:06:30:00,48,11.7,40.700000,-70.066667,80.64,179.34
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01090,005,0040,111,,29OCT1964:08:07:00,57,11.3,40.633333,-69.933333,76.672,168.36
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01100,002,0041,123,,29OCT1964:11:00:00,46,8.3,40.266667,-70.100000,0.64,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01100,003,0044,123,,29OCT1964:17:20:00,51,8.9,40.050000,-69.500000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01100,004,0048,111,,30OCT1964:01:15:00,70,10.7,40.566667,-69.016667,41.856,131.76
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1964,196413,01100,005,0049,135,,30OCT1964:02:54:00,62,11.3,40.733333,-69.050000,35.456,91.5
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01100,001,0146,111,,02NOV1965:21:48:00,82,9.5,40.300000,-69.216667,2.432,6.1
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01090,001,0147,111,,03NOV1965:00:49:00,48,12,40.633333,-69.433333,104.448,314.76
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01090,002,0148,123,,03NOV1965:03:05:00,37,11,40.833333,-69.500000,116.736,244
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01090,003,0149,123,,03NOV1965:04:55:00,37,12,40.750000,-69.583333,54.528,146.4
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01100,002,0150,111,,03NOV1965:08:54:00,79,10,40.383333,-70.000000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01100,003,0151,111,,03NOV1965:15:37:00,95,10.2,40.183333,-70.050000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01100,004,0152,111,,03NOV1965:18:37:00,91,11.5,40.166667,-69.766667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01100,005,0161,135,,05NOV1965:17:45:00,58,10.8,40.666667,-70.566667,6.912,8.54
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01060,001,0162,111,,05NOV1965:21:46:00,58,13,40.700000,-71.250000,13.952,36.6
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01060,002,0163,123,,06NOV1965:00:41:00,75,9.8,40.500000,-71.016667,1.792,3.66
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01060,003,0164,123,,06NOV1965:03:09:00,87,10.8,40.300000,-71.216667,1.152,2.44
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01060,004,0170,111,,06NOV1965:18:28:00,78,9.5,40.150000,-71.816667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01020,001,0171,123,,06NOV1965:20:23:00,70,8.5,40.116667,-72.066667,2.944,9.76
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01020,002,0172,123,,06NOV1965:22:01:00,67,9,40.200000,-72.133333,8.192,25.62
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01020,003,0173,123,,07NOV1965:00:40:00,76,10.8,39.983333,-72.283333,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01020,004,0182,123,,07NOV1965:23:14:00,61,11.1,39.750000,-72.666667,3.456,32.94
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01010,001,0183,111,,08NOV1965:03:23:00,41,9.5,40.183333,-73.133333,35.968,355.02
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01010,002,0184,135,,08NOV1965:05:37:00,33,10,40.216667,-73.483333,1.152,4.88
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01010,003,0185,135,,08NOV1965:10:26:00,35,8.5,40.600000,-72.750000,1.152,3.66
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01010,004,0186,135,,08NOV1965:13:15:00,46,8,40.466667,-72.416667,4.096,17.08
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01060,005,0187,123,,08NOV1965:17:32:00,61,8,40.633333,-71.766667,7.552,15.86
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01050,001,0188,111,,08NOV1965:20:28:00,54,9.5,40.933333,-71.516667,16.256,113.46
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01050,002,0189,111,,08NOV1965:22:19:00,49,9.6,41.050000,-71.366667,9.856,54.9
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01090,004,0190,135,,09NOV1965:04:31:00,42,13.5,40.900000,-70.366667,47.616,132.98
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01090,005,0191,135,,09NOV1965:07:17:00,34,12,41.133333,-70.333333,16.256,43.92
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1965,196514,01050,003,0192,135,,09NOV1965:11:25:00,33,12,41.183333,-70.933333,2.304,3.66
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01090,001,0114,111,,04NOV1966:08:30:00,35,12.3,41.166667,-70.466667,24.448,173.24
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01090,002,0115,111,,04NOV1966:14:33:00,25,12,41.083333,-70.233333,0.64,2.44
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01090,003,0116,123,,04NOV1966:18:29:00,51,10.3,40.916667,-70.633333,37.12,212.28
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01050,001,0117,123,,04NOV1966:22:20:00,37,10,41.066667,-70.883333,31.872,180.56
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01060,001,0118,111,,05NOV1966:01:25:00,54,9.7,40.850000,-70.883333,26.752,111.02
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01060,002,0120,111,,05NOV1966:07:28:00,79,8.9,40.466667,-70.850000,1.152,7.32
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01100,002,0121,123,,05NOV1966:10:12:00,72,8.5,40.400000,-70.450000,2.944,6.1
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01090,004,0122,111,,05NOV1966:12:42:00,47,11,40.650000,-70.200000,9.856,23.18
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01090,005,0123,123,,05NOV1966:14:24:00,37,11,40.750000,-69.866667,27.264,96.38
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01100,003,0158,111,,09NOV1966:21:15:00,71,9,40.350000,-69.566667,9.856,25.62
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01100,004,0159,111,,10NOV1966:00:00:00,101,8.2,40.116667,-69.750000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01100,005,0161,111,,10NOV1966:02:55:00,93,8.2,40.183333,-69.916667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01060,003,0171,111,,11NOV1966:00:30:00,91,9.5,40.050000,-71.700000,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01020,001,0181,111,,11NOV1966:19:25:00,97,9.1,39.433333,-72.633333,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01020,002,0182,111,,11NOV1966:22:10:00,62,8.3,39.616667,-72.866667,14.464,51.24
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01010,001,0183,111,,12NOV1966:00:10:00,44,12.4,39.666667,-73.116667,30.208,236.68
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01010,002,0184,123,,12NOV1966:03:20:00,34,13.3,39.966667,-73.650000,2.944,10.98
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01010,003,0185,111,,12NOV1966:09:18:00,57,9.3,40.150000,-72.733333,10.496,37.82
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01020,003,0186,111,,12NOV1966:10:40:00,57,8.8,40.100000,-72.616667,2.304,10.98
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01020,004,0187,111,,12NOV1966:12:12:00,55,8.9,40.216667,-72.466667,11.648,39.04
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01010,004,0188,111,,12NOV1966:14:00:00,50,10,40.400000,-72.416667,15.616,61
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01060,004,0189,111,,12NOV1966:16:12:00,61,8.2,40.400000,-72.033333,6.912,14.64
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01060,005,0190,111,,12NOV1966:19:27:00,62,8.6,40.750000,-71.550000,0.64,3.66
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01050,002,0191,111,,12NOV1966:21:45:00,51,8.6,40.950000,-71.750000,9.856,65.88
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01050,003,0192,111,,12NOV1966:22:45:00,44,10.1,41.016667,-71.650000,41.856,328.18
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01050,004,0193,111,,13NOV1966:01:40:00,52,12,41.133333,-71.300000,43.52,225.7
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1966,196614,01050,005,0194,111,,13NOV1966:03:22:00,32,12,41.300000,-71.250000,13.312,100.04
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,002,0074,123,,25OCT1967:14:15:00,86,9.9,39.300000,-72.783333,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,006,0075,111,,25OCT1967:15:48:00,72,8.4,39.400000,-72.900000,6.4,13.42
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,007,0081,123,,26OCT1967:05:58:00,31,10.2,39.966667,-73.650000,5.248,17.08
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,008,0082,111,,26OCT1967:08:22:00,73,8.3,40.016667,-73.433333,20.352,107.36
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,001,0083,135,,26OCT1967:10:31:00,43,8.7,39.800000,-73.300000,9.856,37.82
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,007,0084,111,,26OCT1967:13:45:00,63,8.3,39.550000,-72.800000,1.152,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,001,0085,111,,26OCT1967:15:55:00,71,8.1,39.766667,-72.900000,3.456,12.2
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,004,0086,111,,26OCT1967:18:32:00,58,8.7,39.850000,-72.600000,16.256,122
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,003,0087,111,,26OCT1967:20:42:00,53,8.5,40.100000,-72.633333,16.256,108.58
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,004,0088,135,,26OCT1967:22:15:00,49,9,40.133333,-72.850000,55.168,355.02
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,003,0089,111,,26OCT1967:23:50:00,48,8.7,40.083333,-72.933333,54.528,461.16
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,002,0090,123,,27OCT1967:02:13:00,36,11.4,40.300000,-73.216667,15.616,57.34
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,008,0091,111,,27OCT1967:05:17:00,40,10.3,40.550000,-72.666667,35.968,185.44
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,006,0092,123,,27OCT1967:07:18:00,48,10.6,40.550000,-72.383333,31.36,130.54
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,009,0093,123,,27OCT1967:09:45:00,48,,40.516667,-72.366667,21.504,78.08
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01010,005,0094,123,,27OCT1967:10:23:00,51,9.6,40.350000,-72.366667,6.912,26.84
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01020,005,0095,123,,27OCT1967:13:40:00,78,8.8,40.016667,-72.016667,0.64,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01060,001,0096,111,,27OCT1967:15:42:00,77,7.5,40.233333,-71.833333,0.64,1.22
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01060,007,0097,111,,27OCT1967:17:22:00,86,7.8,40.233333,-71.616667,,
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01060,003,0098,111,,27OCT1967:19:12:00,80,7.2,40.350000,-71.733333,1.152,4.88
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01060,002,0099,111,,27OCT1967:21:28:00,64,8.1,40.600000,-71.833333,21.504,120.78
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01050,003,0100,123,,28OCT1967:00:40:00,38,,40.833333,-71.900000,46.976,250.1
"FLOUNDER,YELLOWTAIL",172909,SNEMA,NONE,NMFS fall BTS,10,FALL,1967,196721,01060,004,0101,135,,28OCT1967:02:20:00,57,9,40.816667,-71.733333,46.464,211.06
