COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,SURVEY,PURPOSE_CODE,SEASON,YEAR,CRUISE6,STRATUM,TOW,STATION,SHG,TOGA,TOWDATE,DEPTH,BOT_TEMP,LATITUDE,LONGITUDE,CATCH_WT_CAL,CATCH_NO_CAL
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01250,002,0199,111,,09OCT1986:18:12:00,56,,41.600000,-69.616667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01250,004,0200,111,,09OCT1986:20:07:00,36,10.6,41.716667,-69.816667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,002,0219,111,,17OCT1986:16:57:00,96,12.7,40.533333,-68.300000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,009,0220,111,,17OCT1986:19:49:00,92,13,40.616667,-67.983333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01140,003,0221,111,,17OCT1986:23:00:00,147,12,40.400000,-67.766667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01150,001,0222,131,,18OCT1986:00:47:00,240,,40.333333,-67.800000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01150,002,0223,122,,18OCT1986:07:18:00,362,,40.366667,-67.533333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01140,001,0224,111,,18OCT1986:12:58:00,148,13.1,40.533333,-67.283333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,006,0225,111,,18OCT1986:17:31:00,96,,40.683333,-67.350000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,007,0226,111,,18OCT1986:19:40:00,111,,40.633333,-67.233333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01150,003,0227,111,,18OCT1986:23:41:00,345,,40.683333,-66.800000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01180,002,0228,123,,19OCT1986:03:28:00,420,9.8,40.783333,-66.700000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01140,002,0229,111,,19OCT1986:06:32:00,159,13.8,40.733333,-66.916667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,003,0230,111,,19OCT1986:11:50:00,94,11.3,40.800000,-67.283333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,004,0231,111,,19OCT1986:13:13:00,75,,40.866667,-67.550000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,005,0232,111,,19OCT1986:14:39:00,75,12.4,40.900000,-67.516667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01130,008,0233,111,,19OCT1986:16:43:00,72,12.5,41.000000,-67.283333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,005,0234,111,,19OCT1986:18:37:00,67,12.1,41.083333,-67.116667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,007,0235,111,,19OCT1986:19:46:00,66,12.6,41.150000,-67.033333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,004,0236,111,,19OCT1986:22:10:00,50,13.6,41.300000,-67.316667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,003,0237,111,,20OCT1986:00:58:00,41,15,41.383333,-67.600000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,007,0238,111,,20OCT1986:02:17:00,44,,41.516667,-67.533333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,009,0239,121,,20OCT1986:04:09:00,36,,41.533333,-67.633333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,008,0240,123,,20OCT1986:05:26:00,34,,41.633333,-67.666667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,006,0241,111,,20OCT1986:07:33:00,47,14,41.650000,-67.466667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,001,0242,111,,20OCT1986:09:16:00,50,,41.533333,-67.333333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01190,002,0243,111,,20OCT1986:11:02:00,55,13.6,41.516667,-67.166667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,003,0244,111,,20OCT1986:13:55:00,65,14,41.783333,-66.883333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,009,0245,111,,20OCT1986:16:41:00,76,13,41.500000,-66.683333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,002,0246,111,,20OCT1986:18:42:00,76,12.1,41.283333,-66.783333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,010,0247,111,,20OCT1986:21:33:00,93,10.5,41.283333,-66.466667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,004,0248,111,,20OCT1986:22:59:00,92,9.8,41.266667,-66.383333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01170,001,0249,111,,21OCT1986:00:26:00,127,10.6,41.333333,-66.233333,1.5,4
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01170,002,0250,111,,21OCT1986:03:01:00,140,10.5,41.516667,-66.016667,7.8,16
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01170,004,0251,111,,21OCT1986:05:59:00,134,9,41.766667,-65.800000,96,51
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01170,003,0252,111,,21OCT1986:07:31:00,134,,41.883333,-65.833333,89.5,52
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01180,001,0253,122,,21OCT1986:09:20:00,320,,41.900000,-65.700000,3,2
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01180,003,0254,111,,21OCT1986:11:53:00,208,9.5,42.016667,-65.850000,70.2,54
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01210,003,0255,111,,21OCT1986:15:27:00,102,8.1,42.133333,-66.183333,99,216
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,001,0256,111,,21OCT1986:17:07:00,85,9.1,42.066667,-66.350000,60.5,169
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,001,0257,111,,21OCT1986:18:53:00,202,,42.183333,-66.383333,23.5,53
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,006,0258,111,,21OCT1986:22:12:00,72,11.4,42.000000,-66.816667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01160,008,0259,111,,21OCT1986:23:36:00,67,,42.066667,-66.866667,0.5,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01220,002,0260,111,,22OCT1986:02:05:00,199,8,42.200000,-67.083333,2.1,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01210,002,0261,135,,22OCT1986:03:26:00,76,,42.150000,-67.150000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01200,001,0262,111,,22OCT1986:06:31:00,50,,42.016667,-67.533333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01210,004,0263,111,,22OCT1986:08:15:00,128,8,42.083333,-67.516667,2,5
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01220,004,0264,111,,22OCT1986:09:47:00,178,7.2,42.100000,-67.566667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01220,001,0265,111,,22OCT1986:13:40:00,203,7.2,42.000000,-68.033333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01210,001,0266,111,,22OCT1986:15:51:00,76,7.6,41.833333,-68.100000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01200,002,0267,123,,22OCT1986:17:22:00,41,13.7,41.816667,-67.900000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01200,003,0268,111,,22OCT1986:19:16:00,32,14.3,41.666667,-68.016667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01200,004,0270,111,,22OCT1986:23:57:00,47,,41.483333,-68.133333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01200,005,0271,111,,23OCT1986:02:22:00,22,13.6,41.583333,-68.366667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01220,003,0272,111,,23OCT1986:03:50:00,182,,41.700000,-68.450000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01240,004,0273,111,,23OCT1986:06:46:00,152,12.6,41.900000,-68.783333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,005,0296,111,,29OCT1986:03:31:00,211,8,42.550000,-68.433333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,006,0297,111,,29OCT1986:05:18:00,191,,42.650000,-68.233333,8.5,2
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,007,0298,111,,29OCT1986:08:08:00,189,8.3,42.633333,-67.816667,8.2,2
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,008,0301,111,,29OCT1986:15:02:00,207,8.4,42.716667,-67.316667,8.4,5
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01300,003,0302,131,,29OCT1986:18:36:00,316,8.4,42.400000,-67.500000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01300,002,0303,111,,29OCT1986:21:51:00,342,8.4,42.466667,-67.033333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,003,0304,111,,30OCT1986:00:36:00,271,8.4,42.250000,-66.716667,6.6,4
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01300,001,0305,111,,30OCT1986:02:05:00,303,8.3,42.333333,-66.583333,10.6,8
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,004,0306,111,,30OCT1986:04:26:00,254,8.4,42.383333,-66.333333,12,9
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1986,198606,01290,002,0307,111,,30OCT1986:06:47:00,226,9.4,42.366667,-65.950000,23.5,16
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01140,002,0175,111,,03OCT1987:05:29:00,163,9.8,40.233333,-68.650000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01140,001,0176,111,,03OCT1987:08:13:00,144,,40.283333,-68.333333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01140,003,0177,111,,03OCT1987:10:01:00,144,10.8,40.433333,-68.000000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01150,001,0178,111,,03OCT1987:12:24:00,288,7.5,40.333333,-67.733333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,006,0179,111,,03OCT1987:15:13:00,93,,40.616667,-67.500000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,001,0180,111,,03OCT1987:17:46:00,85,8.8,40.966667,-67.283333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,005,0182,111,,04OCT1987:00:24:00,94,6.7,41.016667,-66.550000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,009,0183,111,,04OCT1987:04:39:00,71,8.7,41.183333,-66.850000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,003,0184,111,,04OCT1987:06:06:00,81,,41.366667,-66.683333,0.2,4
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,004,0185,111,,04OCT1987:07:31:00,73,9.7,41.450000,-66.750000,0,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,007,0186,111,,05OCT1987:07:08:00,48,15.5,41.516667,-67.250000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,002,0187,111,,05OCT1987:09:50:00,36,,41.516667,-67.450000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,008,0188,111,,05OCT1987:14:12:00,39,15.8,41.266667,-67.800000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,006,0189,111,,05OCT1987:15:45:00,51,,41.166667,-67.666667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,008,0191,111,,05OCT1987:20:12:00,61,11.5,41.033333,-67.550000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,001,0192,111,,05OCT1987:22:23:00,51,,41.000000,-67.800000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,004,0193,111,,06OCT1987:00:10:00,70,,40.866667,-67.583333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,007,0194,111,,06OCT1987:02:05:00,61,12.3,40.866667,-67.850000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,009,0195,111,,06OCT1987:04:53:00,48,15.3,41.016667,-68.200000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,003,0196,111,,06OCT1987:06:48:00,58,,40.816667,-68.166667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,002,0197,111,,06OCT1987:09:07:00,83,,40.666667,-67.983333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,009,0198,111,,06OCT1987:11:25:00,65,10.2,40.683333,-68.333333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,005,0199,111,,06OCT1987:12:44:00,59,,40.683333,-68.500000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,005,0200,111,,06OCT1987:14:24:00,61,12.1,40.650000,-68.716667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01130,010,0201,111,,06OCT1987:17:00:00,65,,40.966667,-68.716667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01230,004,0202,111,,06OCT1987:18:42:00,78,,41.050000,-68.966667,0.1,6
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01230,002,0203,111,,06OCT1987:19:59:00,80,8,41.033333,-69.033333,2.1,25
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01250,002,0211,111,,07OCT1987:11:48:00,47,,41.283333,-69.383333,4.5,159
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01250,001,0213,135,,07OCT1987:16:27:00,41,,41.516667,-69.533333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01250,003,0215,131,,08OCT1987:01:57:00,38,8.1,41.633333,-69.766667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01230,005,0218,111,,08OCT1987:05:42:00,79,,41.916667,-69.816667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01240,003,0230,111,,14OCT1987:05:48:00,134,,42.066667,-68.950000,6.4,9
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01240,005,0231,111,,14OCT1987:08:19:00,175,5,41.800000,-69.033333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01240,004,0232,111,,14OCT1987:11:21:00,165,,41.916667,-68.683333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01240,006,0233,111,,14OCT1987:13:07:00,177,7.2,41.916667,-68.516667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01240,001,0234,111,,14OCT1987:14:24:00,207,,41.866667,-68.383333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01240,002,0235,111,,14OCT1987:19:22:00,149,7,41.483333,-68.800000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01230,003,0236,111,,14OCT1987:21:10:00,95,,41.483333,-68.533333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01230,001,0237,111,,14OCT1987:22:25:00,72,,41.400000,-68.466667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01200,006,0238,111,,15OCT1987:00:24:00,48,13.4,41.416667,-68.283333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01200,004,0239,111,,15OCT1987:02:25:00,33,,41.633333,-68.266667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01200,005,0240,111,,15OCT1987:05:35:00,33,14,41.583333,-67.966667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01200,001,0241,111,,15OCT1987:06:59:00,35,,41.700000,-68.033333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01220,001,0242,111,,15OCT1987:09:40:00,150,14.1,41.950000,-67.900000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01200,002,0243,111,,15OCT1987:12:19:00,42,13.4,41.766667,-67.700000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,003,0244,111,,15OCT1987:13:59:00,52,,41.733333,-67.533333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01200,003,0245,111,,15OCT1987:17:09:00,53,12.6,41.950000,-67.333333,0.2,3
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01210,001,0246,111,,15OCT1987:18:58:00,86,,42.066667,-67.516667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01220,003,0247,111,,15OCT1987:20:33:00,183,,42.150000,-67.616667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,007,0248,111,,15OCT1987:23:58:00,178,7.8,42.350000,-68.000000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,006,0249,111,,16OCT1987:02:51:00,251,,42.350000,-67.633333,1.9,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,004,0250,111,,16OCT1987:05:15:00,289,,42.283333,-67.333333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01300,002,0251,111,,16OCT1987:07:17:00,308,7.8,42.316667,-67.100000,18.5,9
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01220,002,0252,111,,16OCT1987:09:06:00,190,,42.200000,-67.000000,5.2,7
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01210,003,0253,111,,16OCT1987:10:52:00,60,6.2,42.116667,-67.150000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01190,004,0254,111,,16OCT1987:13:25:00,65,,42.000000,-67.033333,0.3,5
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01210,002,0255,111,,16OCT1987:14:05:00,68,,42.083333,-66.833333,7,11
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01220,004,0256,111,,16OCT1987:16:39:00,153,7.7,42.166667,-66.550000,33,43
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,010,0257,111,,16OCT1987:19:07:00,72,10.3,42.000000,-66.766667,0.2,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,001,0258,111,,16OCT1987:20:39:00,78,,41.866667,-66.583333,0.1,2
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,002,0259,111,,16OCT1987:22:06:00,77,10,41.766667,-66.483333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,007,0260,111,,16OCT1987:23:27:00,69,,41.683333,-66.600000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,008,0261,111,,17OCT1987:02:16:00,88,9.1,41.600000,-66.283333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01170,001,0262,111,,17OCT1987:04:58:00,136,6.7,41.383333,-66.133333,19.5,19
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01170,002,0263,111,,17OCT1987:06:40:00,120,,41.550000,-66.000000,10.4,5
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01180,001,0264,111,,17OCT1987:21:22:00,257,8.9,41.616667,-65.850000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01170,003,0265,111,,17OCT1987:23:14:00,124,,41.816667,-65.883333,3.9,4
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01160,006,0266,111,,18OCT1987:01:41:00,92,7.4,41.883333,-66.116667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01180,002,0267,111,,18OCT1987:23:36:00,217,7.2,42.016667,-65.850000,22,18
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01210,004,0268,111,,19OCT1987:01:37:00,96,,42.066667,-66.116667,12.5,19
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,003,0269,111,,19OCT1987:04:52:00,247,7.3,42.350000,-66.166667,12.5,7
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,002,0272,111,,19OCT1987:11:29:00,270,8.4,42.516667,-66.833333,50,33
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01300,003,0273,111,,19OCT1987:15:17:00,340,,42.450000,-66.816667,2.9,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01300,001,0274,111,,19OCT1987:16:25:00,323,,42.533333,-67.066667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,001,0275,111,,19OCT1987:19:45:00,216,,42.750000,-67.316667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,008,0334,111,,31OCT1987:02:01:00,212,,42.366667,-65.900000,5.2,4
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1987,198705,01290,005,0412,111,,05NOV1987:11:57:00,210,,42.100000,-68.200000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01230,005,0168,111,,04OCT1988:03:37:00,103,5.9,41.400000,-69.283333,11.7,13
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01250,005,0170,111,,04OCT1988:07:36:00,53,,41.250000,-69.383333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01250,004,0171,111,,04OCT1988:09:02:00,45,,41.133333,-69.366667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01250,006,0177,111,,06OCT1988:10:05:00,57,,41.033333,-69.233333,6.9,18
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01250,007,0178,111,,06OCT1988:11:14:00,53,,41.116667,-69.250000,20.5,47
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01230,001,0179,111,,06OCT1988:12:36:00,79,,41.083333,-69.133333,19.5,55
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01140,003,0186,111,,07OCT1988:06:11:00,117,11.2,40.250000,-68.716667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,007,0187,111,,07OCT1988:08:18:00,85,,40.400000,-68.750000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,009,0188,111,,07OCT1988:09:24:00,80,,40.450000,-68.766667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,004,0189,111,,07OCT1988:11:03:00,95,,40.383333,-68.550000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,002,0190,111,,07OCT1988:13:57:00,84,10.2,40.566667,-68.383333,0.2,1
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01150,001,0191,111,,07OCT1988:19:15:00,235,,40.350000,-67.733333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01140,001,0192,111,,08OCT1988:22:11:00,159,,40.433333,-67.800000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,003,0193,111,,09OCT1988:09:59:00,93,10.1,40.733333,-67.416667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01140,002,0194,111,,09OCT1988:13:00:00,150,,40.450000,-67.566667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,006,0195,111,,09OCT1988:15:42:00,104,,40.583333,-67.733333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01190,009,0196,111,,09OCT1988:20:08:00,48,,40.983333,-68.083333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,001,0197,121,,09OCT1988:21:41:00,59,12.6,40.883333,-68.116667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01190,006,0198,111,,10OCT1988:00:08:00,51,,41.000000,-68.333333,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01190,004,0199,111,,10OCT1988:02:23:00,48,,41.166667,-68.050000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01190,005,0200,111,,10OCT1988:04:31:00,50,15.3,41.200000,-67.950000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,008,0201,111,,10OCT1988:07:12:00,63,,40.966667,-67.716667,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01130,005,0202,111,,10OCT1988:10:21:00,61,12.1,41.133333,-67.200000,,
HADDOCK,164744,GBK,NONE,NMFS fall BTS,10,FALL,1988,198803,01190,008,0203,111,,10OCT1988:13:09:00,47,,41.450000,-67.250000,,
